"fipscounty","AAR_county","AAR_norm","decile","bottom_decile","upper_decile","negative_shock","positive_shock","unaffected","aar_category","quartile","bottom_quartile","upper_quartile"
47019,-0.111201363855566,-0.387075768740753,4,"0","0",0,0,"0","3",2,"0","0"
47021,0.0113828892885676,0.637917273902618,9,"0","0",0,0,"1","1",4,"0","1"
47023,-0.156064490925586,-0.762200566082616,2,"0","0",1,0,"0","0",1,"1","0"
47025,0.0486543446602317,0.949564010455559,9,"0","0",0,0,"1","1",4,"0","1"
47027,-0.188392754993531,-1.03251461458785,1,"1","0",1,0,"0","0",1,"1","0"
47029,-0.0679011707401598,-0.0250195049870308,6,"0","0",0,0,"1","1",3,"0","0"
47031,-0.0775442363463719,-0.10565037642938,5,"0","0",0,0,"1","1",2,"0","0"
47033,0.0636773217791236,1.07517922310893,10,"0","1",0,0,"1","1",4,"0","1"
47035,-0.0723357232432678,-0.0620991897453828,6,"0","0",0,0,"1","1",3,"0","0"
47037,-0.0388497121683789,0.217895405786259,7,"0","0",0,0,"1","1",3,"0","0"
47039,-0.135079511182203,-0.586733834546636,3,"0","0",0,0,"0","3",1,"1","0"
47041,-0.246341256107592,-1.51705328044476,1,"1","0",1,0,"0","0",1,"1","0"
47043,-0.133675173653318,-0.574991411195271,3,"0","0",0,0,"0","3",1,"1","0"
47045,-0.109482740417626,-0.372705431428822,4,"0","0",0,0,"0","3",2,"0","0"
47047,-0.0493313179831782,0.130253047487046,7,"0","0",0,0,"1","1",3,"0","0"
47049,-0.109271548291875,-0.370939540182569,4,"0","0",0,0,"0","3",2,"0","0"
47051,-0.0473621521193176,0.146718305124132,7,"0","0",0,0,"1","1",3,"0","0"
47053,-0.117485633853911,-0.439621938915018,4,"0","0",0,0,"0","3",2,"0","0"
47055,-0.156192603279448,-0.763271782556321,2,"0","0",1,0,"0","0",1,"1","0"
47057,-0.159791525331986,-0.793364310513648,2,"0","0",1,0,"0","0",1,"1","0"
47059,-0.174328207702416,-0.914913350546444,2,"0","0",1,0,"0","0",1,"1","0"
47061,-0.0251538456229287,0.332413931306439,8,"0","0",0,0,"1","1",3,"0","0"
47063,-0.113588489586792,-0.407035814208784,4,"0","0",0,0,"0","3",2,"0","0"
47065,-0.0423987426110494,0.188220048482499,7,"0","0",0,0,"1","1",3,"0","0"
47067,-0.134646140936186,-0.583110192229924,3,"0","0",0,0,"0","3",1,"1","0"
47069,-0.227247371307825,-1.35739901348289,1,"1","0",1,0,"0","0",1,"1","0"
47071,-0.162130599032363,-0.812922567040262,2,"0","0",1,0,"0","0",1,"1","0"
47073,-0.158731661971837,-0.784502221440686,2,"0","0",1,0,"0","0",1,"1","0"
47075,-0.184840361645758,-1.00281113822112,2,"0","0",1,0,"0","0",1,"1","0"
47077,-0.260629675697352,-1.63652646149562,1,"1","0",1,0,"0","0",1,"1","0"
47079,-0.17338101726491,-0.906993380537244,2,"0","0",1,0,"0","0",1,"1","0"
47081,-0.095891415152887,-0.259061031929319,4,"0","0",0,0,"1","1",2,"0","0"
47083,-0.123397465035958,-0.489053947312989,3,"0","0",0,0,"0","3",2,"0","0"
47085,-0.164679695008061,-0.834236933062852,2,"0","0",1,0,"0","0",1,"1","0"
47087,-0.161542464792573,-0.808004859516956,2,"0","0",1,0,"0","0",1,"1","0"
47089,-0.0330741809458902,0.26618773672423,7,"0","0",0,0,"1","1",3,"0","0"
47091,-0.129366454752494,-0.538963889039895,3,"0","0",0,0,"0","3",2,"0","0"
47093,-0.05907028036728,0.0488203313735606,6,"0","0",0,0,"1","1",3,"0","0"
47095,-0.0800164666618544,-0.126322027218018,5,"0","0",0,0,"1","1",2,"0","0"
47097,-0.290686721632407,-1.88784963046431,1,"1","0",1,0,"0","0",1,"1","0"
47099,-0.179371910057641,-0.957086465695185,2,"0","0",1,0,"0","0",1,"1","0"
47101,-0.129914119589021,-0.543543210059862,3,"0","0",0,0,"0","3",2,"0","0"
47103,-0.155646882395159,-0.758708715969266,2,"0","0",1,0,"0","0",1,"1","0"
47105,-0.140483190229698,-0.631916908932613,3,"0","0",0,0,"0","3",1,"1","0"
47107,-0.147756278981029,-0.692731125909377,2,"0","0",0,0,"0","3",1,"1","0"
47109,-0.117465917368037,-0.439457078744739,4,"0","0",0,0,"0","3",2,"0","0"
47111,-0.223170618449833,-1.32331108449657,1,"1","0",1,0,"0","0",1,"1","0"
47113,-0.0711010730786783,-0.0517756139487853,6,"0","0",0,0,"1","1",3,"0","0"
47115,-0.136279732572626,-0.596769532797124,3,"0","0",0,0,"0","3",1,"1","0"
47117,-0.213624141285947,-1.24348784110468,1,"1","0",1,0,"0","0",1,"1","0"
47119,-0.191130973412413,-1.05541033533994,1,"1","0",1,0,"0","0",1,"1","0"
47121,-0.0488232645322956,0.134501156351676,7,"0","0",0,0,"1","1",3,"0","0"
47123,-0.138247761157589,-0.613225281032081,3,"0","0",0,0,"0","3",1,"1","0"
47125,-0.112916868161813,-0.401420025310645,4,"0","0",0,0,"0","3",2,"0","0"
47127,0.175912947792349,2.01364181393628,10,"0","1",0,1,"0","2",4,"0","1"
47129,-0.0173822676479181,0.397396285486794,8,"0","0",0,0,"1","1",3,"0","0"
47131,-0.216918065043655,-1.27103011385222,1,"1","0",1,0,"0","0",1,"1","0"
47133,-0.235161302452474,-1.42357165927685,1,"1","0",1,0,"0","0",1,"1","0"
47135,-0.22510711013796,-1.33950313573119,1,"1","0",1,0,"0","0",1,"1","0"
47137,-0.138770915139973,-0.617599653583378,3,"0","0",0,0,"0","3",1,"1","0"
47139,-0.108507557895317,-0.364551404504189,4,"0","0",0,0,"0","3",2,"0","0"
47141,-0.0757627868501595,-0.0907547165660259,5,"0","0",0,0,"1","1",2,"0","0"
47143,-0.0915494939464525,-0.222755887392783,5,"0","0",0,0,"1","1",2,"0","0"
47145,-0.0955030683416067,-0.255813854828789,4,"0","0",0,0,"1","1",2,"0","0"
47147,-0.0223381676975926,0.355957332761115,8,"0","0",0,0,"1","1",3,"0","0"
47149,-0.142836366151997,-0.651593081741172,3,"0","0",0,0,"0","3",1,"1","0"
47151,-0.0635092008625255,0.0117041234775593,6,"0","0",0,0,"1","1",3,"0","0"
47153,-0.00998161485428066,0.459277134208681,8,"0","0",0,0,"1","1",4,"0","1"
47155,-0.181037621678518,-0.971014378772578,2,"0","0",1,0,"0","0",1,"1","0"
47157,-0.0565091433697233,0.0702353788728961,6,"0","0",0,0,"1","1",3,"0","0"
47159,-0.204556044099799,-1.16766459066739,1,"1","0",1,0,"0","0",1,"1","0"
47161,-0.166941771467864,-0.853151374141187,2,"0","0",1,0,"0","0",1,"1","0"
47163,-0.0483239642894191,0.138676074924103,7,"0","0",0,0,"1","1",3,"0","0"
47165,-0.121134154504945,-0.470129187499819,3,"0","0",0,0,"0","3",2,"0","0"
47167,-0.0341148082487991,0.257486490698672,7,"0","0",0,0,"1","1",3,"0","0"
47169,-0.178790325624373,-0.952223524636122,2,"0","0",1,0,"0","0",1,"1","0"
47171,-0.210976489738509,-1.22134939880184,1,"1","0",1,0,"0","0",1,"1","0"
47173,-0.132311836991653,-0.563591818203957,3,"0","0",0,0,"0","3",1,"1","0"
47175,-0.382530118607274,-2.65580179803419,1,"1","0",1,0,"0","0",1,"1","0"
47177,-0.208123385801069,-1.19749305827843,1,"1","0",1,0,"0","0",1,"1","0"
47179,-0.0473789224246899,0.146578079557726,7,"0","0",0,0,"1","1",3,"0","0"
47181,-0.111542320974004,-0.389926695065103,4,"0","0",0,0,"0","3",2,"0","0"
47183,-0.0706169293254634,-0.0477274269593761,6,"0","0",0,0,"1","1",3,"0","0"
47185,-0.174211006999197,-0.913933372267745,2,"0","0",1,0,"0","0",1,"1","0"
47187,-0.0911209978286209,-0.219173000290141,5,"0","0",0,0,"1","1",2,"0","0"
47189,-0.119702067413814,-0.458154735094885,3,"0","0",0,0,"0","3",2,"0","0"
47999,0.00610346205185279,0.593773135907896,9,"0","0",0,0,"1","1",4,"0","1"
48001,0.00422297079349724,0.578049334464167,9,"0","0",0,0,"1","1",4,"0","1"
48003,0.130977701017688,1.63791398485422,10,"0","1",0,0,"0","3",4,"0","1"
48005,-0.121206169553505,-0.470731344154087,3,"0","0",0,0,"0","3",2,"0","0"
48007,-0.0398389174731318,0.209624126815987,7,"0","0",0,0,"1","1",3,"0","0"
48009,0.0865487938511584,1.26641993427338,10,"0","1",0,0,"1","1",4,"0","1"
48011,-0.0274474553978517,0.313235823176427,8,"0","0",0,0,"1","1",3,"0","0"
48013,-0.0161929126902473,0.407341123633441,8,"0","0",0,0,"1","1",4,"0","1"
48015,-0.0560043233392087,0.0744564513662456,6,"0","0",0,0,"1","1",3,"0","0"
48017,-0.0356716195491218,0.244469151924637,7,"0","0",0,0,"1","1",3,"0","0"
48019,-0.0697796533657055,-0.0407265111687047,6,"0","0",0,0,"1","1",3,"0","0"
48021,-0.0702454800629544,-0.0446215393759272,6,"0","0",0,0,"1","1",3,"0","0"
48023,0.0284965824732186,0.781014090975652,9,"0","0",0,0,"1","1",4,"0","1"
48025,-0.00987619768014476,0.460158584046592,8,"0","0",0,0,"1","1",4,"0","1"
48027,-0.0976114528409333,-0.273443194549006,4,"0","0",0,0,"1","1",2,"0","0"
48029,-0.0345528385143148,0.253823883446068,7,"0","0",0,0,"1","1",3,"0","0"
48031,0.0586805792066366,1.03339876402617,10,"0","1",0,0,"1","1",4,"0","1"
48033,-0.0921012231230155,-0.227369192551444,5,"0","0",0,0,"1","1",2,"0","0"
48035,-0.130091794277237,-0.545028843937007,3,"0","0",0,0,"0","3",2,"0","0"
48037,-0.0012057129882925,0.532657182011251,8,"0","0",0,0,"1","1",4,"0","1"
48039,-0.0498016539892007,0.126320314517577,7,"0","0",0,0,"1","1",3,"0","0"
48041,-0.0663885810134615,-0.0123719266360283,6,"0","0",0,0,"1","1",3,"0","0"
48043,-0.120010379544464,-0.460732699072911,3,"0","0",0,0,"0","3",2,"0","0"
48045,-0.0267543364755689,0.319031364241796,8,"0","0",0,0,"1","1",3,"0","0"
48047,0.126897614543665,1.60379818170666,10,"0","1",0,0,"0","3",4,"0","1"
48049,-0.123873623442558,-0.493035364513352,3,"0","0",0,0,"0","3",2,"0","0"
48051,-0.0913840251800946,-0.221372313810194,5,"0","0",0,0,"1","1",2,"0","0"
48053,-0.124198487541766,-0.495751728425946,3,"0","0",0,0,"0","3",2,"0","0"
48055,0.0322046549271701,0.812019284297252,9,"0","0",0,0,"1","1",4,"0","1"
48057,-0.074081642526844,-0.076697762341639,6,"0","0",0,0,"1","1",3,"0","0"
48059,0.040287521558568,0.879604490792379,9,"0","0",0,0,"1","1",4,"0","1"
48061,-0.0497996824014721,0.126336800025731,7,"0","0",0,0,"1","1",3,"0","0"
48063,-0.095741577868284,-0.257808161594773,4,"0","0",0,0,"1","1",2,"0","0"
48065,0.0913468991041473,1.306539479615,10,"0","1",0,0,"1","1",4,"0","1"
48067,-0.0529981379397441,0.0995927885410072,6,"0","0",0,0,"1","1",3,"0","0"
48069,0.0610217434148463,1.05297450041605,10,"0","1",0,0,"1","1",4,"0","1"
48071,0.0355267524171598,0.839797132812744,9,"0","0",0,0,"1","1",4,"0","1"
48073,-0.0745972793691738,-0.0810092800314132,5,"0","0",0,0,"1","1",2,"0","0"
48075,-0.0454495986002045,0.162710196419249,7,"0","0",0,0,"1","1",3,"0","0"
48077,-0.0243810557780048,0.33887564391761,8,"0","0",0,0,"1","1",3,"0","0"
48079,0.0583787824134085,1.03087527829764,9,"0","0",0,0,"1","1",4,"0","1"
48081,0.148477466364013,1.78423895945585,10,"0","1",0,0,"0","3",4,"0","1"
48083,0.050164938438508,0.962194899605513,9,"0","0",0,0,"1","1",4,"0","1"
48085,-0.0536123601720065,0.0944569452450039,6,"0","0",0,0,"1","1",3,"0","0"
48087,0.0069915294962761,0.60119874669056,9,"0","0",0,0,"1","1",4,"0","1"
48089,-0.109031272409257,-0.368930463962077,4,"0","0",0,0,"0","3",2,"0","0"
48091,-0.124449159662582,-0.497847733200052,3,"0","0",0,0,"0","3",2,"0","0"
48093,0.00210882225403896,0.56037179849622,9,"0","0",0,0,"1","1",4,"0","1"
48095,0.0401127901667332,0.878143467403417,9,"0","0",0,0,"1","1",4,"0","1"
48097,-0.0113529732937531,0.44781046680747,8,"0","0",0,0,"1","1",4,"0","1"
48099,-0.072228307440914,-0.0612010282992044,6,"0","0",0,0,"1","1",3,"0","0"
48101,0.0571939215639243,1.02096801781294,9,"0","0",0,0,"1","1",4,"0","1"
48103,0.338377718578391,3.37209736968001,10,"0","1",0,1,"0","2",4,"0","1"
48105,-0.0438919968858552,0.175734144271183,7,"0","0",0,0,"1","1",3,"0","0"
48107,-0.0287904616761154,0.30200622348365,8,"0","0",0,0,"1","1",3,"0","0"
48109,-0.214088138143214,-1.24736756903309,1,"1","0",1,0,"0","0",1,"1","0"
48111,-0.0980762256316878,-0.277329410475722,4,"0","0",0,0,"1","1",2,"0","0"
48113,-0.0295316659215031,0.295808615102361,8,"0","0",0,0,"1","1",3,"0","0"
48115,-0.0248158513062163,0.3352400840479,8,"0","0",0,0,"1","1",3,"0","0"
48117,0.0480254193120673,0.944305226479018,9,"0","0",0,0,"1","1",4,"0","1"
48119,0.265547788954208,2.76312705541606,10,"0","1",0,1,"0","2",4,"0","1"
48121,-0.0966419038268663,-0.26533627242458,4,"0","0",0,0,"1","1",2,"0","0"
48123,-0.0300100055112058,0.291808959853904,8,"0","0",0,0,"1","1",3,"0","0"
48125,-0.0238670957785705,0.343173140619717,8,"0","0",0,0,"1","1",3,"0","0"
48127,0.0954672683144832,1.34099210844287,10,"0","1",0,0,"1","1",4,"0","1"
48129,-0.0637297686378214,0.00985983736975194,6,"0","0",0,0,"1","1",3,"0","0"
48131,0.23052086460295,2.47024805306148,10,"0","1",0,1,"0","2",4,"0","1"
48133,0.0273931511052665,0.771787706295921,9,"0","0",0,0,"1","1",4,"0","1"
48135,-0.0325032962059621,0.270961211877597,7,"0","0",0,0,"1","1",3,"0","0"
48137,-0.0672245206846738,-0.0193616689975917,6,"0","0",0,0,"1","1",3,"0","0"
48139,-0.200680878961487,-1.13526224530911,1,"1","0",1,0,"0","0",1,"1","0"
48141,-0.0624197026390808,0.0208140056227814,6,"0","0",0,0,"1","1",3,"0","0"
48143,-0.114949313734956,-0.418414398719873,4,"0","0",0,0,"0","3",2,"0","0"
48145,-0.0362384699337973,0.239729410191015,7,"0","0",0,0,"1","1",3,"0","0"
48147,-0.0183429936860367,0.389363137021958,8,"0","0",0,0,"1","1",3,"0","0"
48149,-0.0266943157149032,0.319533230187205,8,"0","0",0,0,"1","1",3,"0","0"
48151,-0.027628599304412,0.311721181293972,8,"0","0",0,0,"1","1",3,"0","0"
48153,-0.0391356431505663,0.215504582659299,7,"0","0",0,0,"1","1",3,"0","0"
48155,0.0121819308948862,0.644598491646762,9,"0","0",0,0,"1","1",4,"0","1"
48157,-0.0439277369055643,0.175435302694013,7,"0","0",0,0,"1","1",3,"0","0"
48159,0.36167776144507,3.5669215923602,10,"0","1",0,1,"0","2",4,"0","1"
48161,0.101907419624246,1.39484168631904,10,"0","1",0,0,"0","3",4,"0","1"
48163,0.0513202173953635,0.971854809934263,9,"0","0",0,0,"1","1",4,"0","1"
48165,0.0133048781405858,0.653988059104045,9,"0","0",0,0,"1","1",4,"0","1"
48167,-0.0309089270366193,0.284292592247146,7,"0","0",0,0,"1","1",3,"0","0"
48169,0.10959395620986,1.45911296358509,10,"0","1",0,0,"0","3",4,"0","1"
48171,0.0212837606770665,0.720703798509379,9,"0","0",0,0,"1","1",4,"0","1"
48173,0.0508775260027743,0.96815322848474,9,"0","0",0,0,"1","1",4,"0","1"
48175,-0.026578257322709,0.320503656987453,8,"0","0",0,0,"1","1",3,"0","0"
48177,-0.0356245146205939,0.244863021632833,7,"0","0",0,0,"1","1",3,"0","0"
48179,-0.00330177494682068,0.515130877699434,8,"0","0",0,0,"1","1",4,"0","1"
48181,-0.0125102695068111,0.438133689111829,8,"0","0",0,0,"1","1",4,"0","1"
48183,-0.0883636820539079,-0.196117596247922,5,"0","0",0,0,"1","1",2,"0","0"
48185,-0.231855290065073,-1.3959283069778,1,"1","0",1,0,"0","0",1,"1","0"
48187,-0.106659425811879,-0.349098175571241,4,"0","0",0,0,"0","3",2,"0","0"
48189,0.119886338477765,1.54517312177216,10,"0","1",0,0,"0","3",4,"0","1"
48191,-0.118298693926758,-0.446420372617097,3,"0","0",0,0,"0","3",2,"0","0"
48193,-0.0431431354593428,0.181995778472899,7,"0","0",0,0,"1","1",3,"0","0"
48195,0.0758022082285923,1.17656193691421,10,"0","1",0,0,"1","1",4,"0","1"
48197,-0.090042138057675,-0.210152071982921,5,"0","0",0,0,"1","1",2,"0","0"
48199,-0.137940809655798,-0.610658694005651,3,"0","0",0,0,"0","3",1,"1","0"
48201,-0.0362721552397594,0.239447749183464,7,"0","0",0,0,"1","1",3,"0","0"
48203,-0.0511869044655115,0.114737488305245,7,"0","0",0,0,"1","1",3,"0","0"
48205,-0.105538158497012,-0.339722654921534,4,"0","0",0,0,"0","3",2,"0","0"
48207,0.0584107087864704,1.03114223191873,10,"0","1",0,0,"1","1",4,"0","1"
48209,-0.13084982474355,-0.551367145424796,3,"0","0",0,0,"0","3",2,"0","0"
48211,0.124442747546037,1.58327171498156,10,"0","1",0,0,"0","3",4,"0","1"
48213,-0.063624137951442,0.0107430724986662,6,"0","0",0,0,"1","1",3,"0","0"
48215,-0.028239702553501,0.306611417498157,8,"0","0",0,0,"1","1",3,"0","0"
48217,-0.0669224148482728,-0.0168355991924522,6,"0","0",0,0,"1","1",3,"0","0"
48219,0.0400694144665882,0.877780779784672,9,"0","0",0,0,"1","1",4,"0","1"
48221,-0.0431365060469874,0.182051210564435,7,"0","0",0,0,"1","1",3,"0","0"
48223,-0.038570141103593,0.220233050214316,7,"0","0",0,0,"1","1",3,"0","0"
48225,-0.0571604936816486,0.0647890876819549,6,"0","0",0,0,"1","1",3,"0","0"
48227,0.0272384966135155,0.770494556694789,9,"0","0",0,0,"1","1",4,"0","1"
48229,-0.250421387075613,-1.55116945563064,1,"1","0",1,0,"0","0",1,"1","0"
48231,-0.049874582326607,0.125710521362781,7,"0","0",0,0,"1","1",3,"0","0"
48233,0.107056789433321,1.43789834402934,10,"0","1",0,0,"0","3",4,"0","1"
48235,0.174427809203513,2.00122376935164,10,"0","1",0,1,"0","2",4,"0","1"
48237,0.0584310590360082,1.03131239132875,10,"0","1",0,0,"1","1",4,"0","1"
48239,0.0198646877620814,0.708838164648942,9,"0","0",0,0,"1","1",4,"0","1"
48241,-0.0200548294996987,0.375049554696761,8,"0","0",0,0,"1","1",3,"0","0"
48243,-0.0557061746584372,0.0769494332593177,6,"0","0",0,0,"1","1",3,"0","0"
48245,0.0122129495565233,0.644857855403155,9,"0","0",0,0,"1","1",4,"0","1"
48247,-0.0389779088825989,0.216823483930108,7,"0","0",0,0,"1","1",3,"0","0"
48249,0.110014524832547,1.46262956462602,10,"0","1",0,0,"0","3",4,"0","1"
48251,-0.0583710191969678,0.0546672310868377,6,"0","0",0,0,"1","1",3,"0","0"
48253,0.107695421930499,1.44323829471325,10,"0","1",0,0,"0","3",4,"0","1"
48255,0.0503759342687575,0.963959149519229,9,"0","0",0,0,"1","1",4,"0","1"
48257,-0.118858080080502,-0.4510977018909,3,"0","0",0,0,"0","3",2,"0","0"
48259,-0.016054613537761,0.408497517423556,8,"0","0",0,0,"1","1",4,"0","1"
48261,-0.268307967476347,-1.70072879948761,1,"1","0",1,0,"0","0",1,"1","0"
48263,0.275655502424451,2.84764309820543,10,"0","1",0,1,"0","2",4,"0","1"
48265,-0.0395544654620474,0.212002583468038,7,"0","0",0,0,"1","1",3,"0","0"
48267,-0.102362202063639,-0.313166770585245,4,"0","0",0,0,"0","3",2,"0","0"
48269,-0.0542881037557929,0.088806688754249,6,"0","0",0,0,"1","1",3,"0","0"
48271,0.0522329095674948,0.979486321343888,9,"0","0",0,0,"1","1",4,"0","1"
48273,-0.0565149757042291,0.070186611579076,6,"0","0",0,0,"1","1",3,"0","0"
48275,0.0971827272997359,1.35533598605949,10,"0","1",0,0,"1","1",4,"0","1"
48277,0.00147471272457821,0.555069666784352,9,"0","0",0,0,"1","1",4,"0","1"
48279,-0.0670664106168553,-0.0180396254615812,6,"0","0",0,0,"1","1",3,"0","0"
48281,0.0652438495976683,1.08827780693134,10,"0","1",0,0,"1","1",4,"0","1"
48283,0.0496477806626184,0.957870664570101,9,"0","0",0,0,"1","1",4,"0","1"
48285,0.0206283041227043,0.71522317281118,9,"0","0",0,0,"1","1",4,"0","1"
48287,-0.00947185608614684,0.46353950215042,8,"0","0",0,0,"1","1",4,"0","1"
48289,0.0311709800897652,0.803376171584808,9,"0","0",0,0,"1","1",4,"0","1"
48291,-0.0573905432422567,0.0628655192542122,6,"0","0",0,0,"1","1",3,"0","0"
48293,-0.0488515123038573,0.134264961501373,7,"0","0",0,0,"1","1",3,"0","0"
48295,0.134055064659157,1.66364548169241,10,"0","1",0,0,"0","3",4,"0","1"
48297,0.107238372178687,1.43941665527969,10,"0","1",0,0,"0","3",4,"0","1"
48299,-0.0670181226009549,-0.0176358633218981,6,"0","0",0,0,"1","1",3,"0","0"
48301,-0.0509866120416357,0.116412241266585,7,"0","0",0,0,"1","1",3,"0","0"
48303,-0.0564177432907408,0.0709996242196778,6,"0","0",0,0,"1","1",3,"0","0"
48305,0.00365690044909961,0.573316115067936,9,"0","0",0,0,"1","1",4,"0","1"
48307,-0.115916589300453,-0.42650231131488,4,"0","0",0,0,"0","3",2,"0","0"
48309,0.00070595815047486,0.548641695248483,9,"0","0",0,0,"1","1",4,"0","1"
48311,0.0155649153717327,0.672885449091949,9,"0","0",0,0,"1","1",4,"0","1"
48313,-0.0178840722077311,0.393200426970037,8,"0","0",0,0,"1","1",3,"0","0"
48315,-0.0935398023390155,-0.239397929113207,5,"0","0",0,0,"1","1",2,"0","0"
48317,0.0176012149225663,0.689912047686861,9,"0","0",0,0,"1","1",4,"0","1"
48319,-0.167965491509032,-0.861711249434283,2,"0","0",1,0,"0","0",1,"1","0"
48321,-0.00618536266267341,0.491019645866699,8,"0","0",0,0,"1","1",4,"0","1"
48323,-0.0508275007557344,0.117742656526881,7,"0","0",0,0,"1","1",3,"0","0"
48325,-0.0272857634733074,0.314587816547996,8,"0","0",0,0,"1","1",3,"0","0"
48327,-0.0767364316969096,-0.0988958861561447,5,"0","0",0,0,"1","1",2,"0","0"
48329,0.0528883878001121,0.984967128305667,9,"0","0",0,0,"1","1",4,"0","1"
48331,-0.238627419374109,-1.4525537319211,1,"1","0",1,0,"0","0",1,"1","0"
48333,-0.0239380409423286,0.342579929849197,8,"0","0",0,0,"1","1",3,"0","0"
48335,0.0607453749215061,1.0506636344148,10,"0","1",0,0,"1","1",4,"0","1"
48337,-0.0340777919862899,0.257796003630092,7,"0","0",0,0,"1","1",3,"0","0"
48339,-0.0251556853212226,0.332398548596968,8,"0","0",0,0,"1","1",3,"0","0"
48341,0.301937774373114,3.06740334637177,10,"0","1",0,1,"0","2",4,"0","1"
48343,-0.2836820894977,-1.82928012402118,1,"1","0",1,0,"0","0",1,"1","0"
48345,-0.103912370903446,-0.326128568165042,4,"0","0",0,0,"0","3",2,"0","0"
48347,-0.0654278329825421,-0.00433859427752516,6,"0","0",0,0,"1","1",3,"0","0"
48349,-0.0515998825445138,0.111284355893173,7,"0","0",0,0,"1","1",3,"0","0"
48351,-0.280440968286508,-1.80217936183822,1,"1","0",1,0,"0","0",1,"1","0"
48353,-0.0627723105446389,0.017865660784777,6,"0","0",0,0,"1","1",3,"0","0"
48355,-0.00025070400864048,0.540642527067392,9,"0","0",0,0,"1","1",4,"0","1"
48357,0.0335080872653549,0.822917984937252,9,"0","0",0,0,"1","1",4,"0","1"
48359,-0.170250172292981,-0.880814697455912,2,"0","0",1,0,"0","0",1,"1","0"
48361,-0.120668682615228,-0.4662371260297,3,"0","0",0,0,"0","3",2,"0","0"
48363,-0.0714409439229059,-0.0546174573486959,6,"0","0",0,0,"1","1",3,"0","0"
48365,0.0840285196365307,1.24534656253689,10,"0","1",0,0,"1","1",4,"0","1"
48367,-0.100385642518266,-0.296639690390083,4,"0","0",0,0,"0","3",2,"0","0"
48369,0.437644471220863,4.20212021694327,10,"0","1",0,1,"0","2",4,"0","1"
48371,0.0104551850196324,0.630160238256522,9,"0","0",0,0,"1","1",4,"0","1"
48373,-0.146109731820302,-0.678963457217501,2,"0","0",0,0,"0","3",1,"1","0"
48375,0.068554575449307,1.11596057104655,10,"0","1",0,0,"1","1",4,"0","1"
48377,-0.0699063715484907,-0.0417860702262497,6,"0","0",0,0,"1","1",3,"0","0"
48379,-0.11480203802184,-0.417182947065827,4,"0","0",0,0,"0","3",2,"0","0"
48381,-0.129905764991305,-0.54347335276324,3,"0","0",0,0,"0","3",2,"0","0"
48383,0.140278051420551,1.71567922967626,10,"0","1",0,0,"0","3",4,"0","1"
48385,0.0254490242894918,0.755531813641891,9,"0","0",0,0,"1","1",4,"0","1"
48387,-0.098133480873662,-0.277808152428079,4,"0","0",0,0,"1","1",2,"0","0"
48389,-0.10106460418898,-0.30231685504095,4,"0","0",0,0,"0","3",2,"0","0"
48391,0.146180752047077,1.76503489257598,10,"0","1",0,0,"0","3",4,"0","1"
48393,0.00822924704702398,0.611547970556879,9,"0","0",0,0,"1","1",4,"0","1"
48395,-0.0707393131750298,-0.0487507443196404,6,"0","0",0,0,"1","1",3,"0","0"
48397,-0.0925251748686187,-0.230914081707385,5,"0","0",0,0,"1","1",2,"0","0"
48399,-0.154991401443015,-0.753227886268059,2,"0","0",1,0,"0","0",1,"1","0"
48401,0.118450022201295,1.53316330686808,10,"0","1",0,0,"0","3",4,"0","1"
48403,-0.120009150187245,-0.460722419754292,3,"0","0",0,0,"0","3",2,"0","0"
48405,-0.0119494564149865,0.442822949784387,8,"0","0",0,0,"1","1",4,"0","1"
48407,-0.178020127363673,-0.945783481658123,2,"0","0",1,0,"0","0",1,"1","0"
48409,0.00190658101766442,0.558680750462703,9,"0","0",0,0,"1","1",4,"0","1"
48411,0.0215879769329511,0.72324751466984,9,"0","0",0,0,"1","1",4,"0","1"
48413,0.190988396892785,2.13969577312223,10,"0","1",0,1,"0","2",4,"0","1"
48415,0.0756300385711976,1.17512233356829,10,"0","1",0,0,"1","1",4,"0","1"
48417,0.304836580605682,3.09164182842916,10,"0","1",0,1,"0","2",4,"0","1"
48419,0.00462265120399493,0.581391277899261,9,"0","0",0,0,"1","1",4,"0","1"
48421,0.00372594323914409,0.573893419066004,9,"0","0",0,0,"1","1",4,"0","1"
48423,-0.0824797793446863,-0.146919112871337,5,"0","0",0,0,"1","1",2,"0","0"
48425,0.0416104929659366,0.890666568126036,9,"0","0",0,0,"1","1",4,"0","1"
48427,-0.041308920651475,0.197332637560073,7,"0","0",0,0,"1","1",3,"0","0"
48429,0.0805420679122947,1.21619445964279,10,"0","1",0,0,"1","1",4,"0","1"
48431,0.176917487688876,2.02204131369738,10,"0","1",0,1,"0","2",4,"0","1"
48433,0.118722225836869,1.53543934824769,10,"0","1",0,0,"0","3",4,"0","1"
48435,0.073499272505946,1.15730584950638,10,"0","1",0,0,"1","1",4,"0","1"
48437,-0.043561460457927,0.17849793758294,7,"0","0",0,0,"1","1",3,"0","0"
48439,-0.0546053056496284,0.0861543926725299,6,"0","0",0,0,"1","1",3,"0","0"
48441,0.0296619368634585,0.790758247435988,9,"0","0",0,0,"1","1",4,"0","1"
48443,-0.101324421506235,-0.304489327733933,4,"0","0",0,0,"0","3",2,"0","0"
48445,0.109624365696811,1.45936723370344,10,"0","1",0,0,"0","3",4,"0","1"
