"fipscounty","year","AAR_county","aar_category","quartile","post","avg_unemp_rate","total_pop","time_to_treat","treat","statefips","adj1","adj2","mfa_exposure","chn_subsidies","chn_tariffs","manuf_share","ntr_ratees","medianhhinc1990","pctnocollege1990","pctveteran1990","pctforeignborn1990","pctmanufacturing1990","laborforce","nicivpop","lfpr"
16079,2004,-0.2390848540458,0,1,1,9.7,12781,4,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5532,10204.4,54.211908588452
16079,2005,-0.2390848540458,0,1,1,7.69230769230769,12912,5,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5693,10300.6,55.2686251286333
16079,2006,-0.2390848540458,0,1,1,7.06923076923077,13014,6,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5630,10427.4,53.9923662657997
16079,2007,-0.2390848540458,0,1,1,5.26923076923077,12949,7,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5864,10386.2,56.4595328416553
16079,2008,-0.2390848540458,0,1,1,8.23846153846154,13031,8,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6192,10394.2,59.5716842085009
16079,2009,-0.2390848540458,0,1,1,14.1153846153846,12862,9,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6304,10320,61.0852713178295
16079,2010,-0.2390848540458,0,1,1,15.4692307692308,12749,10,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5488,10246.8,53.5581840184253
16079,2011,-0.2390848540458,0,1,1,14.1769230769231,12662,11,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5511,10194.4,54.059091265793
16079,2012,-0.2390848540458,0,1,1,13.3923076923077,12703,12,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5608,10244,54.7442405310426
16081,1990,-0.166855787824506,0,1,0,4.17692307692308,3458,-10,1,"16",1990,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,1820,2354.8,77.2889417360285
16081,1991,-0.166855787824506,0,1,0,3.83846153846154,3603,-9,1,"16",1991,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,1921,2469,77.8047792628595
16081,1992,-0.166855787824506,0,1,0,4.1,3902,-8,1,"16",1992,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,2119,2683.8,78.9552127580297
16081,1993,-0.166855787824506,0,1,0,4.09230769230769,4082,-7,1,"16",1993,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,2008,2821.2,71.175386360414
16081,1994,-0.166855787824506,0,1,0,3.73846153846154,4399,-6,1,"16",1994,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,2351,3038.2,77.3813442169706
16081,1995,-0.166855787824506,0,1,0,3.47692307692308,4820,-5,1,"16",1995,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,2591,3346.8,77.4172343731325
16081,1996,-0.166855787824506,0,1,0,4.96153846153846,5116,-4,1,"16",1996,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,2690,3564.2,75.4727568598844
16081,1997,-0.166855787824506,0,1,0,4.7,5286,-3,1,"16",1997,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,2783,3704.2,75.130932455051
16081,1998,-0.166855787824506,0,1,0,3.80769230769231,5496,-2,1,"16",1998,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,2933,3865.4,75.8783049619703
16081,1999,-0.166855787824506,0,1,0,3.47692307692308,5705,-1,1,"16",1999,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00172120772958806,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,3087,4018.6,76.8177972428209
16081,2000,-0.166855787824506,0,1,0,3.01538461538462,6098,0,1,"16",2000,0,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00172120772958806,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,3652,4307.6,84.7803881511747
16081,2001,-0.166855787824506,0,1,1,2.67692307692308,6455,1,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,3833,4614,83.0732553099263
16081,2002,-0.166855787824506,0,1,1,3.50769230769231,6849,2,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,4023,4934.2,81.5329739370111
16081,2003,-0.166855787824506,0,1,1,3.71538461538462,7193,3,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,4169,5205.2,80.0929839391378
16081,2004,-0.166855787824506,0,1,1,3.20769230769231,7460,4,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,4228,5425.8,77.9239927752589
16081,2005,-0.166855787824506,0,1,1,3.00769230769231,7814,5,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,4518,5699,79.2770661519565
16081,2006,-0.166855787824506,0,1,1,2.03076923076923,8270,6,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,4737,6078.4,77.9316925506712
16081,2007,-0.166855787824506,0,1,1,1.73076923076923,8932,7,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,5069,6582,77.013065937405
