"fipscounty","control_ind","unshock_ind","aar_pntr","aar_tw","AAR_county1","AAR_county2","AAR_county3","AAR_county4","AAR_county5","AAR_county6","AAR_county7","year","quarter","avg_unemp_rate","post","treat","total_pop","laborforce","nicivpop","lfpr","time_period"
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2016,2016 Q1,8.56666666666667,0,0,41366,20545,31156.6,65.9410847139932,1
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2016,2016 Q2,6.53333333333333,0,0,41366,20545,31156.6,65.9410847139932,2
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2016,2016 Q3,6,0,0,41366,20545,31156.6,65.9410847139932,3
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2016,2016 Q4,6.16666666666667,0,0,41366,20545,31156.6,65.9410847139932,4
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2017,2017 Q1,7.9,0,0,42027,21103,31725,66.5185185185185,5
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2017,2017 Q2,5.2,0,0,42027,21103,31725,66.5185185185185,6
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2017,2017 Q3,4.23333333333333,0,0,42027,21103,31725,66.5185185185185,7
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2017,2017 Q4,5.2,0,0,42027,21103,31725,66.5185185185185,8
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2018,2018 Q1,6.86666666666667,0,0,42749,21756,32403.8,67.1402736716064,9
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2018,2018 Q2,4.66666666666667,0,0,42749,21756,32403.8,67.1402736716064,10
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2018,2018 Q3,4.13333333333333,0,0,42749,21756,32403.8,67.1402736716064,11
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2018,2018 Q4,5.46666666666667,0,0,42749,21756,32403.8,67.1402736716064,12
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2019,2019 Q1,7.83333333333333,1,0,43429,22054,32900.2,67.0330271548501,13
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2019,2019 Q2,5.13333333333333,1,0,43429,22054,32900.2,67.0330271548501,14
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2019,2019 Q3,4.5,1,0,43429,22054,32900.2,67.0330271548501,15
53017,1,0,-0.142511316843344,-0.0013078976468139,0.0371001040945955,0.0224453673210027,-0.0246687678979799,0.0526051605812799,-0.0114994340350953,0.0273617619542563,-0.112499475545757,2019,2019 Q4,5,1,0,43429,22054,32900.2,67.0330271548501,16
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2016,2016 Q1,12.8,0,1,7531,2493,6266.8,39.7810684879045,1
