"countyid","year","laborforce","nicivpop","lfpr"
37139,2017,17329,31045.2,55.8186128612475
37139,2018,17022,31197.2,54.5625889502904
37139,2019,16915,31409,53.8539908943296
37141,1990,13730,22398.2,61.2995687153432
37141,1991,14300,23249,61.5080218504022
37141,1992,15289,23989.8,63.7312524489575
37141,1993,13693,25295.6,54.131943895381
37141,1994,14378,26404,54.4538706256628
37141,1995,14978,27470.4,54.5241423495835
37141,1996,16105,28574.8,56.3608494197685
37141,1997,16614,29748.8,55.8476308288065
37141,1998,16882,30953.4,54.5400505275672
37141,1999,17418,31692.8,54.9588550080775
37141,2000,19510,32234,60.5261525097723
37141,2001,19945,32541.6,61.2907785726578
37141,2002,20239,33125.6,61.0977612480981
37141,2003,20700,33521,61.7523343575669
37141,2004,21043,34548.6,60.9084014981794
37141,2005,21914,35755,61.2893301636135
37141,2006,23402,37325,62.6979236436705
37141,2007,23590,38711.4,60.9381215869227
37141,2008,24381,39698.8,61.4149546081997
37141,2009,24623,40545.8,60.7288547765736
37141,2010,24441,41239.6,59.2658512691685
37141,2011,24617,41894.8,58.7590822727403
37141,2012,24876,42470.2,58.5728345993191
37141,2013,24975,43292.6,57.6888428969385
37141,2014,25266,44207.4,57.1533272709999
37141,2015,25825,45456.4,56.8126820425727
37141,2016,26769,46515,57.5491776846179
37141,2017,27928,47996.4,58.1876974106391
37141,2018,28264,49150.6,57.5048931243973
37141,2019,28974,49912.4,58.0497030797958
37143,1990,4493,8031.2,55.944317163064
37143,1991,4357,8081.4,53.9139258049348
37143,1992,4399,8121.6,54.1642040977147
37143,1993,4405,8221.6,53.5783789043495
37143,1994,4412,8264.2,53.386897703347
37143,1995,4617,8307.4,55.5769554854708
37143,1996,4824,8514.8,56.6542960492319
37143,1997,4823,8605.8,56.043598503335
37143,1998,4807,8721.2,55.1185616658258
37143,1999,4908,8831.6,55.5731690746863
37143,2000,4791,8975.2,53.380426062929
37143,2001,4850,9105.8,53.2627556063169
37143,2002,4838,9196.8,52.6052540013918
37143,2003,5013,9299.4,53.9067036583005
37143,2004,5093,9484.6,53.6975729076608
37143,2005,5142,9750.2,52.7373797460565
37143,2006,5264,10041,52.4250572652126
37143,2007,5337,10409.8,51.2689965225076
37143,2008,5299,10696.2,49.5409584712328
37143,2009,5186,10685,48.5353299017314
37143,2010,5336,10873,49.0756920813023
37143,2011,5305,10929.4,48.5388035939759
37143,2012,5270,11027.4,47.7900502384968
37143,2013,5213,11036.2,47.235461481307
37143,2014,5094,10997,46.3217241065745
37143,2015,5153,10990.2,46.88722680206
37143,2016,5086,10995.6,46.2548655825967
37143,2017,5130,11055.8,46.400984098844
37143,2018,5026,11061.8,45.4356433853442
37143,2019,5010,11099.4,45.1375750040543
37145,1990,16697,23309,71.6332747007594
37145,1991,16485,23805.8,69.2478303606684
37145,1992,16435,24107.2,68.1746532156368
37145,1993,16298,24503.2,66.5137614678899
37145,1994,16031,24767.8,64.7251673543876
37145,1995,17204,25443.6,67.6162178308101
37145,1996,18434,25900,71.1737451737452
37145,1997,18428,26394.8,69.8167820934427
37145,1998,18023,26909.8,66.9755999672982
37145,1999,17723,27231.2,65.0834337083933
37145,2000,18212,27722.6,65.6936939536696
37145,2001,18818,27977.6,67.2609516184376
37145,2002,18692,28445.8,65.7109309634463
37145,2003,18637,28613.6,65.1333631559818
37145,2004,18472,28898.2,63.9209362520849
37145,2005,18733,29339.6,63.8488595618209
37145,2006,19162,29653.4,64.6199086782629
37145,2007,18861,30001,62.8679044031866
37145,2008,19015,30353.2,62.6457836406046
37145,2009,19191,30718.4,62.4739569769259
37145,2010,18701,30878.8,60.5625866290141
37145,2011,18557,31007.8,59.84623223834
37145,2012,18393,30903.6,59.517337785889
37145,2013,18279,31047.8,58.8737366254614
37145,2014,17910,31134.2,57.5251652523591
37145,2015,18132,31277.6,57.9711998363046
37145,2016,17980,31442.2,57.1842937199051
37145,2017,17997,31542.6,57.0561716535733
37145,2018,18161,31719.4,57.2551813716527
37145,2019,18521,31869.8,58.1145786920533
37147,1990,57235,82264.4,69.5744453250738
37147,1991,58249,84918.8,68.5937625119526
37147,1992,58229,86816.6,67.0712743876171
37147,1993,59056,88617.4,66.6415399233108
37147,1994,60941,90823.8,67.0980513918158
37147,1995,63823,93005.4,68.6228971651109
37147,1996,65545,94817.6,69.1274615683164
37147,1997,66971,97074.6,68.9892103598676
37147,1998,67176,99265,67.6733994862237
37147,1999,70161,100879,69.5496585017695
37147,2000,70106,102303.8,68.5272687818048
37147,2001,69840,103899.2,67.2189968738932
37147,2002,68699,105796.2,64.9352245165705
37147,2003,71610,107880.4,66.3790642229728
37147,2004,71873,110283,65.1714226127327
37147,2005,73488,113086.4,64.9839414819112
37147,2006,76178,117248.6,64.9713514702947
37147,2007,79009,120773.6,65.4190982135169
37147,2008,80996,124507.8,65.0529525057868
37147,2009,82319,127213.6,64.7092763666778
37147,2010,85902,130158.4,65.9980454584568
37147,2011,85761,132055,64.9433947976222
37147,2012,87662,134043,65.3984169259118
37147,2013,87461,135393,64.5978743361917
37147,2014,87308,136202.2,64.1017545972092
37147,2015,87628,137138.4,63.8974933352001
37147,2016,87935,138416.8,63.5291380815046
37147,2017,89162,139733.4,63.8086527630473
37147,2018,89567,140860.4,63.5856493379261
37147,2019,90233,142072.6,63.51189462289
37149,1990,6926,11879.4,58.3026078758186
37149,1991,7364,12083,60.9451295208144
37149,1992,7369,12511.4,58.898284764295
37149,1993,7304,12795.4,57.0830142082311
37149,1994,7431,13082.6,56.800635959213
37149,1995,7608,13492.8,56.3856278904305
37149,1996,7743,13911.4,55.6593872651207
37149,1997,7851,14327.8,54.7955722441687
37149,1998,7840,14463,54.2072875613635
37149,1999,8288,14685.4,56.4370054612064
37149,2000,8524,14974,56.9253372512355
37149,2001,8790,15172.2,57.9349072646024
37149,2002,8637,15355.8,56.2458484741922
37149,2003,8916,15486.2,57.5738399349098
37149,2004,8988,15733,57.128328990021
37149,2005,9104,15950.4,57.0769385093791
37149,2006,9390,16299.2,57.6101894571513
37149,2007,9701,16470.2,58.9003169360421
37149,2008,9538,16712.8,57.0700301565267
37149,2009,9447,16836.6,56.109903424682
37149,2010,8565,16796.6,50.9924627603205
37149,2011,8449,16740.8,50.4695116123483
37149,2012,8352,16778.4,49.7782863681877
37149,2013,8649,16970.2,50.965810656327
37149,2014,8398,17042.4,49.277097122471
37149,2015,8699,17115,50.8267601519135
37149,2016,8798,17198.6,51.1553265963509
37149,2017,8903,17392,51.1902023919043
37149,2018,8951,17520.6,51.0884330445304
37149,2019,9170,17671.2,51.8923446059124
37151,1990,63110,82677.8,76.3324616765323
37151,1991,64011,84726.4,75.550241719228
37151,1992,64683,86304.2,74.9476850489316
37151,1993,64736,87463.2,74.0151286483916
37151,1994,65878,88918.8,74.0878194487555
37151,1995,67169,90781.2,73.9899891166894
37151,1996,70463,93075.4,75.7052884005871
37151,1997,71719,95156.4,75.3696020446339
37151,1998,72091,97089.4,74.2521840695277
37151,1999,73324,98947.8,74.1037193348412
37151,2000,72549,100493.2,72.1929443982279
37151,2001,73599,101126,72.779502798489
37151,2002,73512,101709.6,72.2763632931405
37151,2003,74226,102572.4,72.3644957122969
37151,2004,73593,103274.6,71.2595352584275
37151,2005,74686,104539.8,71.4426467240228
37151,2006,76469,105840,72.2496220710507
37151,2007,74238,106553,69.6723696188751
37151,2008,75059,107818.4,69.616132311368
37151,2009,74265,108419,68.4981414696686
37151,2010,69387,109313.8,63.4750598735018
37151,2011,68695,109520.4,62.723474348158
37151,2012,68464,110179.4,62.1386574985887
37151,2013,67790,110572.2,61.3083577969869
37151,2014,66489,111043.4,59.8765887932106
37151,2015,67250,111548.2,60.2878396962031
37151,2016,66681,112132.4,59.4663094698767
37151,2017,66520,112427.6,59.1669661186399
37151,2018,66093,112969.4,58.5052235384095
37151,2019,66535,113671.6,58.5326501958273
37153,1990,22409,33396.6,67.0996448740291
37153,1991,22230,33865.4,65.6422189018881
37153,1992,21927,33944.4,64.596811256054
37153,1993,21361,34264.4,62.3416724063459
37153,1994,21537,34292.6,62.8036369362486
37153,1995,21200,34534.8,61.3873542050338
37153,1996,21323,34726.6,61.4024983730051
37153,1997,20388,34842,58.5155846392285
37153,1998,19685,35049.2,56.1639067368157
37153,1999,19663,34999,56.1816051887197
37153,2000,20953,35166.6,59.5821034731819
37153,2001,21318,35167.4,60.6186411278627
37153,2002,20485,35292.8,58.0430002720101
37153,2003,20437,35069.4,58.2758758347733
37153,2004,20169,35173,57.3422795894578
37153,2005,20124,35249,57.0909813044342
37153,2006,20216,35351,57.1865010890781
37153,2007,20691,35531,58.2336551180659
37153,2008,20109,35651.8,56.4038842358591
37153,2009,19973,35719.6,55.9160796873425
37153,2010,19161,35861.2,53.4310062128429
37153,2011,18531,36004.2,51.4689952838836
37153,2012,18169,35859.4,50.6673285107949
37153,2013,17639,35793.4,49.2800348667631
37153,2014,17140,35655.2,48.0715295384684
37153,2015,17220,35490.6,48.5198897736302
37153,2016,16739,35303,47.4152338328187
37153,2017,16687,35232.4,47.3626548290778
37153,2018,16552,35203,47.0187199954549
37153,2019,16789,35132.6,47.7875249768022
37155,1990,49199,74932.6,65.6576710270296
37155,1991,51263,76457.2,67.0479693213981
37155,1992,53893,78197.8,68.9188186879938
37155,1993,54737,79787.2,68.603735937594
37155,1994,54611,81100.8,67.3371902619949
37155,1995,55110,82801,66.5571671839712
37155,1996,55991,84354.8,66.3755945127011
37155,1997,56977,85939.4,66.299043279334
37155,1998,56303,87627.4,64.2527337339691
37155,1999,55452,88963.4,62.3312508289926
37155,2000,53760,89765.4,59.8894451537006
37155,2001,52319,90309,57.9333178310024
37155,2002,52036,91159.2,57.0825544761253
37155,2003,52391,92141.4,56.8593487835001
37155,2004,51796,92829.8,55.7967376855277
37155,2005,52340,94309.8,55.4979440100605
37155,2006,53884,95272.6,56.5577091419779
37155,2007,56833,96594.4,58.8367441590817
37155,2008,55922,97674.8,57.2532526301564
37155,2009,55871,98641,56.6407477620868
37155,2010,53933,100085.8,53.8867651554966
37155,2011,53554,100802.6,53.1275978992605
37155,2012,52895,101190.2,52.2728485564808
37155,2013,52079,101469.8,51.324630579739
37155,2014,51113,101599.4,50.3083679628029
37155,2015,51630,101464.6,50.8847420676768
37155,2016,50401,100856,49.9732291584041
37155,2017,50112,100562.6,49.8316471531166
37155,2018,49731,100216.4,49.6236144982258
37155,2019,50631,99562.8,50.8533307620919
37157,1990,46705,66836.6,69.879377466837
37157,1991,46900,67630.2,69.347717439842
37157,1992,47412,67919.4,69.8062703734132
37157,1993,47047,68245.6,68.9377776735789
37157,1994,47901,68766.6,69.657362731326
37157,1995,47625,69600.8,68.4259376329008
37157,1996,48722,70413.6,69.1940193371735
37157,1997,48471,70980.8,68.2874805581228
37157,1998,46634,71385,65.3274497443441
37157,1999,46348,71740.4,64.6051597147493
37157,2000,46279,71989.6,64.2856745974418
37157,2001,46637,72196,64.5977616488448
37157,2002,46461,72494.4,64.0890882606105
37157,2003,46934,72529.4,64.7103105775037
37157,2004,45742,72372,63.2040015475598
37157,2005,45686,72628,62.904114115768
37157,2006,46067,73032.4,63.0774834183185
37157,2007,44568,73206.8,60.879590420562
37157,2008,44504,73491.8,60.5564158178191
37157,2009,43899,73800,59.4837398373984
37157,2010,44203,74167,59.599282699853
37157,2011,43559,74167.4,58.7306552474537
37157,2012,43025,74000.4,58.141577613094
37157,2013,42056,73650.2,57.1023568164105
37157,2014,41045,73760.2,55.6465410885545
37157,2015,41484,73808.6,56.2048324991939
37157,2016,40727,73684.2,55.2723650389093
37157,2017,40503,73394.2,55.1855596218775
37157,2018,40118,73307,54.726015250931
37157,2019,40351,73746.2,54.7160396061085
37159,1990,58514,85787.8,68.2078337479222
37159,1991,58407,87214.4,66.9694454126842
37159,1992,58909,88424.4,66.620751738208
37159,1993,59490,89692,66.326985684342
37159,1994,60885,91544.2,66.5088558313907
37159,1995,62466,93282.4,66.9644005728841
37159,1996,64940,95281.6,68.1558664002284
37159,1997,65816,96975.8,67.8684785276327
37159,1998,65532,98159.2,66.7609352969462
37159,1999,67260,99317.8,67.7219994804557
37159,2000,65703,100109.2,65.631330586999
37159,2001,65453,101040.6,64.7789106557166
37159,2002,65564,101797.8,64.4061070082065
37159,2003,67700,101809.6,66.4966761484182
37159,2004,67890,101686.4,66.7640903798345
37159,2005,67803,102073.6,66.4255987836228
37159,2006,69324,103459.6,67.0058650913013
37159,2007,70465,104666.6,67.3232912887206
37159,2008,69967,106418.4,65.7470888492967
37159,2009,70583,107102,65.9025975238558
37159,2010,64298,107212.4,59.9725404897195
37159,2011,63474,107226.4,59.196242716346
37159,2012,63281,107414.8,58.9127382818755
37159,2013,62656,107810.6,58.1167343470865
37159,2014,62304,108335.8,57.5100751552119
37159,2015,63805,108883.4,58.5993824586668
37159,2016,64035,109773,58.3340165614495
37159,2017,64649,110624,58.4403022852184
37159,2018,64995,111563.4,58.2583535460554
37159,2019,66041,112492.4,58.7070771003197
37161,1990,30321,43935.6,69.0123726545216
37161,1991,30834,44652.6,69.0530898536703
37161,1992,30714,45071.8,68.1446048305149
37161,1993,30739,45528.2,67.5163964312228
37161,1994,30770,45946.4,66.9693381853638
37161,1995,30986,46550.6,66.5641259188926
37161,1996,31470,46829,67.2019475111576
37161,1997,31411,47384,66.2903089650515
37161,1998,30347,48046.8,63.1613343656601
37161,1999,29837,48545,61.4625605108662
37161,2000,31082,49007.8,63.4225572255845
37161,2001,30691,49573.2,61.9104677527374
37161,2002,30583,49719.2,61.511448293617
37161,2003,31487,50225.8,62.6908879500177
37161,2004,30027,50492.2,59.468591188342
37161,2005,29473,50859.8,57.9495003912717
37161,2006,29746,51555.8,57.6967091966374
37161,2007,30295,52021.2,58.2358730671342
37161,2008,29663,52664.6,56.3243620952215
37161,2009,28325,52997.8,53.44561472363
37161,2010,26996,53455,50.5022916471799
37161,2011,26504,53452.6,49.5841175172022
37161,2012,26803,53513,50.0868947732327
37161,2013,25901,53401,48.5028370255239
37161,2014,25439,53246.4,47.7759998798041
37161,2015,25046,53327.2,46.966651164884
37161,2016,24733,53352.2,46.3579758660374
37161,2017,24553,53605,45.803563100457
37161,2018,24798,53889.2,46.0166415534096
37161,2019,25447,54217.4,46.9351167706308
37163,1990,23626,35701.4,66.1766765448974
37163,1991,23128,36757.8,62.9199788888345
37163,1992,23784,37943.4,62.6828381220449
37163,1993,23539,38956.2,60.4242713611697
37163,1994,23242,39970.6,58.1477385878621
37163,1995,23859,40782,58.503751655142
37163,1996,24046,41647,57.7376521718251
37163,1997,24540,42950.2,57.1359388314839
37163,1998,23987,44048.2,54.4562547391267
37163,1999,24246,45015.6,53.8613280729347
37163,2000,28932,45667.4,63.3537271664251
37163,2001,29288,45857,63.8681117386659
37163,2002,29312,46010.6,63.7070588081877
37163,2003,31165,46279,67.3415588063701
37163,2004,31371,46544.6,67.3998702319925
37163,2005,31203,46843.8,66.6107361059521
37163,2006,31237,47268.2,66.0845981018951
37163,2007,33022,47508.6,69.5074154995096
37163,2008,32368,47699.6,67.8580113879362
37163,2009,31303,47892.2,65.3613740859681
37163,2010,29559,48303.4,61.1944500801186
37163,2011,29688,48482.6,61.2343397425056
37163,2012,29689,48707.2,60.9540273306616
37163,2013,29579,48917.2,60.4674838298186
37163,2014,29580,48930,60.453709380748
37163,2015,29549,48822.4,60.5234482532608
37163,2016,29423,48728,60.3821211623707
37163,2017,29357,48768.6,60.1965198918977
37163,2018,29286,48882.4,59.9111336595584
37163,2019,29628,49058,60.3938195605202
37165,1990,16599,24344.6,68.1834985992787
37165,1991,16903,24623.4,68.646084618696
37165,1992,17227,24816,69.4189232753063
37165,1993,17481,25137.4,69.5417982766714
37165,1994,17571,25214.8,69.6852642099085
37165,1995,17660,25458.2,69.3686120778374
37165,1996,18154,25783.8,70.4085511057331
37165,1997,18146,25900.4,70.0606940433352
37165,1998,17812,26071.4,68.3200748713149
37165,1999,17970,26316.4,68.2844158015534
37165,2000,15772,26401.8,59.7383511730261
37165,2001,16077,26381.4,60.9406627396575
37165,2002,15858,26221.8,60.4763975013157
37165,2003,16231,26280.4,61.7608559991476
37165,2004,15354,27302,56.2376382682587
37165,2005,15076,27426.4,54.9689350406907
37165,2006,14801,27463,53.8943305538361
37165,2007,14507,27613.4,52.5360875516959
37165,2008,13888,27711.2,50.1169202344178
37165,2009,13789,27565.8,50.0221288698315
37165,2010,13117,27527.2,47.6510505972275
37165,2011,12875,27887.2,46.1681344846381
37165,2012,12477,27858.6,44.7868880704702
37165,2013,12237,27766.6,44.0709341438995
37165,2014,11987,27749,43.1979530793903
37165,2015,11889,27582.8,43.1029482141044
37165,2016,11601,27615.8,42.00856031692
37165,2017,11487,27508.8,41.7575466759728
37165,2018,11482,27219,42.1837686909879
37165,2019,11582,27193.4,42.5912169864747
37167,1990,28394,39797,71.3470864638038
37167,1991,28663,40514.4,70.7476847738088
37167,1992,28407,40881.6,69.4860279441118
37167,1993,27934,41233.8,67.7453933423551
37167,1994,27220,41790,65.1351998085666
37167,1995,27063,42133.2,64.2320070633135
37167,1996,27488,42610,64.5106782445435
37167,1997,27748,43281.8,64.110087842927
37167,1998,27675,43630,63.4311253724501
37167,1999,27971,44209,63.2699224139881
37167,2000,29930,44507.2,67.2475464643923
37167,2001,29543,44931.2,65.7516380599672
37167,2002,29181,45017.2,64.8218902997077
37167,2003,29720,45151.2,65.823278229593
37167,2004,29189,45303.8,64.4294739072661
37167,2005,29475,45642.8,64.5775456369898
37167,2006,30040,46028.8,65.2634872080089
37167,2007,30681,46612.4,65.8215410491629
37167,2008,30088,47158.2,63.8022655656916
37167,2009,30271,47304.6,63.991662544446
37167,2010,29086,47513,61.2169301033401
37167,2011,28859,47671.6,60.5370912660788
37167,2012,28778,47720,60.3059513830679
37167,2013,28817,48020.4,60.0099124538738
37167,2014,28499,48138.6,59.201970975475
37167,2015,28779,48221.6,59.6807239909086
37167,2016,29195,48329.6,60.4081142819308
37167,2017,29723,48927.6,60.7489433366852
37167,2018,29869,49493.8,60.3489730026791
37167,2019,30569,50036.4,61.0935239145902
37169,1990,20462,28716.8,71.25445732115
37169,1991,20380,29172,69.8615110379816
37169,1992,20750,29866.6,69.4756015080391
37169,1993,20821,30104.4,69.1626473206574
37169,1994,21382,30968.4,69.0445744694592
37169,1995,22014,31742.6,69.3515969076257
37169,1996,22924,32495,70.5462378827512
37169,1997,23367,33096.6,70.6024183753014
37169,1998,23475,33642.4,69.7780182151095
37169,1999,23840,34131,69.8485248015001
37169,2000,24007,34529,69.5270642068985
37169,2001,24193,34697.4,69.7256854980488
37169,2002,23949,34804.8,68.8094745552337
37169,2003,24040,35098.6,68.4927603950015
37169,2004,23794,35436.2,67.1460258154091
37169,2005,23944,35830,66.8266815517723
37169,2006,24265,36482.4,66.5115233646909
37169,2007,23807,36878.2,64.5557538057714
37169,2008,24087,37175.4,64.7928468826159
37169,2009,23500,37301.6,62.9999785531988
37169,2010,22843,37507,60.9032980510305
37169,2011,22503,37540.6,59.9431016019989
37169,2012,22387,37403,59.8534876881534
37169,2013,22117,37485,59.0022675736961
37169,2014,21736,37571,57.8531314045407
37169,2015,21991,37594.2,58.4957254044507
37169,2016,21805,37526.4,58.1057602114778
37169,2017,21604,37527.6,57.5682964005159
37169,2018,21588,37495.4,57.575062541005
37169,2019,21836,37661.6,57.9794804256856
37171,1990,33750,48544.6,69.523695735468
37171,1991,34496,49437.2,69.7774145784955
37171,1992,35341,50138,70.4874546252344
37171,1993,35335,50954.6,69.3460453030737
37171,1994,35840,51734,69.2774577647195
37171,1995,36440,52477.6,69.4391511806942
37171,1996,36702,53008.8,69.2375605559832
37171,1997,36846,53829.8,68.4490746761088
37171,1998,36125,54745.2,65.9875203670824
37171,1999,35568,55359.4,64.2492512563359
37171,2000,37095,55525,66.8077442593426
37171,2001,36837,55899.6,65.8985037460018
37171,2002,36054,56133.6,64.2289110265509
37171,2003,36201,56277.6,64.3257708217835
37171,2004,35469,56165.4,63.1509790725251
37171,2005,34916,56397,61.9110945617675
37171,2006,34969,56671.4,61.7048458305247
37171,2007,35132,56861.6,61.785106293175
37171,2008,34132,57169.4,59.703267832092
37171,2009,33728,57244,58.9197121095661
37171,2010,34434,57588.8,59.7928763926319
37171,2011,33845,57621.6,58.7366543101892
37171,2012,33666,57586.2,58.4619231690926
37171,2013,33216,57363.2,57.904719401986
37171,2014,32966,57474.2,57.3579101579491
37171,2015,33341,57313.2,58.1733352875079
37171,2016,33418,57445.4,58.173500402121
37171,2017,33554,57597.4,58.2561018379302
37171,2018,34036,57626.6,59.0630021552547
37171,2019,34232,57706.4,59.3209765294664
37173,1990,5807,8580.4,67.6774975525616
37173,1991,6163,8777.8,70.2112146551528
37173,1992,6350,8890,71.4285714285714
37173,1993,6135,9052.8,67.7690880169671
37173,1994,6025,9084,66.3254073095553
37173,1995,5963,9216,64.7026909722222
37173,1996,6157,9454.6,65.1217396822711
37173,1997,6356,9609.8,66.140814585111
37173,1998,5868,9723.6,60.3480192521288
37173,1999,6180,9856.8,62.6978329681032
37173,2000,6213,10048.2,61.8319699050576
37173,2001,6721,10044.8,66.9102421153234
37173,2002,6601,10110.4,65.2892071530305
37173,2003,6742,10197.6,66.11359535577
37173,2004,6643,10217.4,65.016540411455
37173,2005,6868,10405.6,66.0029215038057
37173,2006,7255,10610.6,68.3750212052099
37173,2007,7292,10703.4,68.1278845974176
37173,2008,6933,10761.2,64.4259004571981
37173,2009,6795,10832.8,62.7261649804298
37173,2010,6269,10916.4,57.4273570041406
37173,2011,6485,10956.2,59.1902301892992
37173,2012,6522,11057.4,58.983124423463
37173,2013,6585,11019.8,59.7560754278662
37173,2014,6478,11227.2,57.6991591848368
37173,2015,6675,11330.4,58.9123067146791
37173,2016,7096,11189.2,63.4182962142065
37173,2017,6834,11258,60.7034997335228
37173,2018,6921,11271.6,61.4021079527308
37173,2019,7089,11274,62.879191059074
37175,1990,11721,20054,58.4471925800339
37175,1991,11912,20362.2,58.5005549498581
37175,1992,11992,20689,57.9631688336797
37175,1993,11510,21201.4,54.2888677162829
37175,1994,11441,21565.8,53.0515909449221
37175,1995,11118,21798.2,51.004211356901
37175,1996,11296,22259,50.7480120400737
37175,1997,11665,22622.6,51.5634807670206
37175,1998,11738,23181.8,50.6345495172937
37175,1999,11633,23480.8,49.5426050219754
37175,2000,13440,23732.6,56.6309633162822
37175,2001,13371,23992.6,55.7296833190234
37175,2002,13171,24346.2,54.0987915978674
37175,2003,12676,24515,51.7071180909647
37175,2004,12201,24881.4,49.0366297716366
37175,2005,12361,25361.2,48.7398072646405
37175,2006,12627,25879.2,48.7920801261245
37175,2007,13357,26395.8,50.6027474067844
37175,2008,13345,26869.4,49.6661629958242
37175,2009,13232,27176.8,48.6885873244826
37175,2010,13811,27431,50.3481462578834
37175,2011,13399,27297.8,49.0845416114119
37175,2012,13462,27421.6,49.0926860577063
37175,2013,13375,27492.2,48.6501625915714
37175,2014,13330,27758.4,48.0214997982593
37175,2015,13503,27952.6,48.3067764715983
37175,2016,13915,28205.2,49.3348744203197
37175,2017,14193,28621,49.5894622829391
37175,2018,14287,28992.6,49.278091650973
37175,2019,14801,29249.4,50.6027474067844
37177,1990,1875,2848,65.8356741573034
37177,1991,1870,2813.2,66.4723446608844
37177,1992,1957,2873.4,68.107468504211
37177,1993,1900,2931.2,64.8198689956332
37177,1994,1824,2903.2,62.82722513089
37177,1995,1833,2899.2,63.2243377483444
37177,1996,1828,2886.6,63.3270976235017
37177,1997,1836,2858.2,64.2362325939402
37177,1998,1917,3125.6,61.3322242129511
37177,1999,1901,3269,58.1523401651881
37177,2000,1887,3252.6,58.0151263604501
37177,2001,1892,3306,57.2292800967937
37177,2002,2013,3384,59.4858156028369
37177,2003,2143,3481.4,61.5556959843741
37177,2004,2177,3475.4,62.6402716234102
37177,2005,2185,3491.8,62.5751761269259
37177,2006,2121,3539.2,59.9287974683544
37177,2007,2213,3627.4,61.0078844351326
37177,2008,2204,3595.2,61.3039608366711
37177,2009,2206,3587,61.4998606077502
37177,2010,1659,3647.8,45.4794670760458
37177,2011,1633,3583.4,45.5712451861361
37177,2012,1584,3391.8,46.7008667963913
37177,2013,1559,3390.4,45.9827748938178
37177,2014,1551,3426,45.2714535901926
37177,2015,1580,3429.4,46.0721992185222
37177,2016,1525,3313.2,46.0280091754195
37177,2017,1492,3453.8,43.1987955295616
37177,2018,1477,3390.6,43.5616115141863
37177,2019,1434,3322.6,43.1589718894841
37179,1990,46314,62733,73.8271723016594
37179,1991,47154,64825,72.7404550713459
37179,1992,48319,66682.2,72.4616164433687
37179,1993,49810,68983,72.2061957293826
37179,1994,51891,71401.6,72.6748420203469
37179,1995,53830,74591,72.166883404164
37179,1996,56747,77437.8,73.2807491948377
37179,1997,58790,80369.4,73.1497311165693
37179,1998,60235,83775.2,71.9007534449336
37179,1999,63467,87619.6,72.4347063898945
37179,2000,67442,92545.8,72.8741876994958
37179,2001,70966,96659.6,73.4184705916432
37179,2002,73564,101227.2,72.6721671645566
37179,2003,76383,105133.4,72.6534098583324
37179,2004,78467,109941.4,71.3716579923487
37179,2005,82302,116405.8,70.702662582105
37179,2006,88957,124332.2,71.5478371652718
37179,2007,91672,132210,69.3381741169352
37179,2008,95592,137992,69.2735810771639
37179,2009,95385,141340.6,67.4859169976638
37179,2010,101105,144572.4,69.9338186265152
37179,2011,102354,147056,69.6020563594821
37179,2012,104188,150123.2,69.4016647660055
37179,2013,105420,153875.6,68.5098872075885
37179,2014,108578,158626.8,68.4487110626956
37179,2015,111919,162858.4,68.7216624994474
37179,2016,115411,166944.4,69.1313994359799
37179,2017,118928,171489.2,69.3501398338787
37179,2018,121615,175586.8,69.2620401989216
37179,2019,124867,179562.6,69.5395366295654
37181,1990,20351,29097.2,69.9414376641051
37181,1991,20499,29452.2,69.6009126652678
37181,1992,20625,29736,69.3603712671509
37181,1993,19942,29911.4,66.670232754067
37181,1994,19718,30217,65.2546579739881
37181,1995,19530,30353.4,64.3420506434205
37181,1996,20047,30661.2,65.3823072808631
37181,1997,20044,31025,64.6059629331184
37181,1998,19629,31349,62.61443746212
37181,1999,20146,31709.2,63.53361169629
37181,2000,20297,32165.8,63.1011820007586
37181,2001,20242,32646.8,62.0030140779494
37181,2002,19986,32749.8,61.0263268783321
37181,2003,19949,32698.2,61.0094745276498
37181,2004,19299,32827,58.7900204100283
37181,2005,18976,32970.2,57.5550042159283
37181,2006,18773,33407.2,56.1944730477262
37181,2007,19622,33619,58.3658050507154
37181,2008,19522,33933,57.5310170040963
37181,2009,19363,34170.4,56.6660033245148
37181,2010,19018,34465.8,55.179337198034
37181,2011,18646,34573.8,53.93101134385
37181,2012,18485,34568,53.4743115019671
37181,2013,18089,34371,52.6286695179075
37181,2014,18029,34474,52.297383535418
37181,2015,18105,34502.6,52.4743062841641
37181,2016,17949,34583,51.9012231443195
37181,2017,17865,34434.4,51.8812582766071
37181,2018,17423,34729.6,50.1675803925182
37181,2019,17501,34696.2,50.4406822649166
37183,1990,254508,333700.6,76.2683675126745
37183,1991,261842,346781.4,75.5063564539505
37183,1992,272810,359359.8,75.9155587241533
37183,1993,281383,373596.8,75.3172939382779
37183,1994,292362,389123.4,75.1334923574372
37183,1995,302960,405533,74.7066206695879
37183,1996,324019,421701.6,76.8360850421246
37183,1997,339968,437310,77.7407331183828
37183,1998,350589,453425,77.3201742294757
37183,1999,361379,467670.6,77.2721227291175
37183,2000,367403,482484.8,76.148098344238
37183,2001,378061,499844.4,75.6357378416163
37183,2002,377841,513538,73.5760547418107
37183,2003,385646,526790.2,73.2067528970736
37183,2004,390143,542227.8,71.9518622984657
37183,2005,403861,563766.6,71.6362054793597
37183,2006,427016,592212.4,72.1052109006836
